id,ts_utc,rsu_id,rsu_position_x,rsu_position_y,vehicle_id,speed,battery_charge,battery_capacity,battery_percentage,sim_time,collection_timestamp,rsu_received_at
372,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Small_Easybike_V12,7.742219606386498,876.66,2000.0,43.833,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
373,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Easybike_ER-02B,7.399277295680363,1378.36,3000.0,45.94533333333333,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
374,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Electric_Rickshaw_V8,7.634597180965357,1135.18,2500.0,45.4072,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
375,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Small_Easybike_V12,7.333437197580934,883.37,2000.0,44.1685,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
376,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Easybike_ER-02B,7.4594545255406075,1384.29,3000.0,46.143,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
377,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Electric_Rickshaw_V8,7.638196743996814,1140.46,2500.0,45.6184,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
378,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Small_Easybike_V12,7.303137516109273,889.91,2000.0,44.4955,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
662,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.851827666722238,1244.04,3000.0,41.467999999999996,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
663,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.293432278879918,1129.53,2500.0,45.1812,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
664,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.587301663095132,876.9,2000.0,43.845,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
665,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.684432668650196,1266.12,3000.0,42.20399999999999,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
666,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.713563039521687,1134.04,2500.0,45.361599999999996,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
667,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.288767248596996,883.86,2000.0,44.193,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
668,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.575155068802678,1267.63,3000.0,42.254333333333335,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
669,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.316530571640469,1141.06,2500.0,45.6424,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
670,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.577700932598673,887.83,2000.0,44.3915,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
671,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.575929096410983,17249.66,35000.0,49.28474285714285,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
542,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.555371904368513,1128.62,2500.0,45.1448,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
543,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.361803589477204,877.53,2000.0,43.87649999999999,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
544,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.384865808738396,1129.42,2500.0,45.1768,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
545,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.368445397559554,877.53,2000.0,43.87649999999999,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
546,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.8202318237531045,1376.82,3000.0,45.894,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
547,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.294961058390327,1135.11,2500.0,45.404399999999995,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
548,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.453176825861447,882.86,2000.0,44.143,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
379,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Electric_Rickshaw_V8,7.317966102128849,1125.32,2500.0,45.0128,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
380,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Small_Easybike_V12,7.539910128661432,872.7,2000.0,43.635000000000005,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
381,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Easybike_ER-02B,7.647609198376031,1372.37,3000.0,45.745666666666665,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
382,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Electric_Rickshaw_V8,7.709490174748935,1130.01,2500.0,45.2004,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
383,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Small_Easybike_V12,7.667761367252097,877.13,2000.0,43.8565,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
384,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Easybike_ER-02B,7.73649190731966,1378.27,3000.0,45.94233333333334,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
385,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Electric_Rickshaw_V8,7.568973062881269,1135.89,2500.0,45.4356,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
386,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Small_Easybike_V12,7.504526551086456,884.31,2000.0,44.2155,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
672,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.60707770390436,1234.41,3000.0,41.147,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
673,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.388907110523433,1124.31,2500.0,44.97239999999999,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
674,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.280764647382312,873.2,2000.0,43.660000000000004,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
675,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.442313770569534,1257.68,3000.0,41.92266666666667,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
676,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.522954899324104,1130.01,2500.0,45.2004,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
677,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.747124191229232,877.28,2000.0,43.864,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
678,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.547080071092614,1257.75,3000.0,41.925000000000004,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
679,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.632506543858908,1134.91,2500.0,45.3964,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
680,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.42535565301776,883.52,2000.0,44.176,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
681,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.565303732268513,17238.62,35000.0,49.2532,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
549,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.754877650034614,1123.0,2500.0,44.92,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
550,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.506406941190362,872.11,2000.0,43.6055,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
551,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.339597556013614,1124.64,2500.0,44.985600000000005,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
552,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.392016046303325,872.51,2000.0,43.6255,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
553,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.540748650391848,1372.96,3000.0,45.76533333333334,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
554,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.618573821587488,1128.97,2500.0,45.1588,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
555,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.73326807256788,876.81,2000.0,43.8405,241.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
387,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Electric_Rickshaw_V8,7.602151630185545,1119.42,2500.0,44.77680000000001,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
388,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Small_Easybike_V12,7.639061683760956,867.4,2000.0,43.37,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
389,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Easybike_ER-02B,7.299657380906538,1368.85,3000.0,45.62833333333333,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
390,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Electric_Rickshaw_V8,7.651207334916108,1125.38,2500.0,45.01520000000001,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
391,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Small_Easybike_V12,7.6677240519505,872.13,2000.0,43.6065,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
392,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Easybike_ER-02B,7.328239216908926,1374.9,3000.0,45.830000000000005,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
393,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Electric_Rickshaw_V8,7.7483876412454995,1130.35,2500.0,45.214,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
394,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Small_Easybike_V12,7.299995570415631,880.29,2000.0,44.0145,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
682,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.610943162203767,1118.53,2500.0,44.7412,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
683,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.551005167625845,867.28,2000.0,43.364,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
684,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.671133769947708,1246.19,3000.0,41.53966666666667,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
685,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.763010198688135,1124.22,2500.0,44.9688,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
686,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.3217599327629435,873.98,2000.0,43.699,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
687,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.798998943561719,1245.95,3000.0,41.531666666666666,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
688,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.705542725948617,1129.73,2500.0,45.1892,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
689,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.700579485711642,877.56,2000.0,43.87799999999999,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
755,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_1_Easybike_ER-02B,13.44267375334166,1224.32,3000.0,40.81066666666667,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
756,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_Default_EV,13.601199479750358,17227.09,35000.0,49.22025714285714,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
556,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.380131681072526,1119.55,2500.0,44.782,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
557,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.469906143699773,867.43,2000.0,43.3715,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
558,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.629556589848362,1118.6,2500.0,44.74399999999999,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
559,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.749193573109806,866.14,2000.0,43.307,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
560,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.622864170944595,1367.66,3000.0,45.58866666666667,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
761,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.628989915219136,1124.06,2500.0,44.962399999999995,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
762,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.644299370674417,872.29,2000.0,43.6145,251.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
395,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Electric_Rickshaw_V8,7.742122434400954,1114.0,2500.0,44.56,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
396,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Small_Easybike_V12,7.3550407963059845,863.68,2000.0,43.184,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
397,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Easybike_ER-02B,7.207508748577325,1364.26,3000.0,45.47533333333333,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
398,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Electric_Rickshaw_V8,7.434252223437652,1121.39,2500.0,44.85560000000001,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
399,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Small_Easybike_V12,7.622565526836552,867.32,2000.0,43.36600000000001,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
400,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Easybike_ER-02B,7.537965233083142,1369.07,3000.0,45.635666666666665,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
401,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Electric_Rickshaw_V8,7.736356693292037,1125.49,2500.0,45.0196,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
402,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Small_Easybike_V12,7.755025531719439,873.63,2000.0,43.6815,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
690,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.509878414189443,1114.14,2500.0,44.5656,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
691,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,3.2562360657482143,874.39,2000.0,43.7195,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
692,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.832753429693774,1235.14,3000.0,41.17133333333334,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
693,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.3903909910889345,1120.81,2500.0,44.8324,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
694,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.374254391966388,868.94,2000.0,43.447,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
695,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.815447233881832,1235.57,3000.0,41.18566666666666,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
696,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.281926088589244,1126.51,2500.0,45.0604,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
697,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.44894732892979,873.73,2000.0,43.6865,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
757,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_1_Easybike_ER-02B,13.60306719292421,1211.87,3000.0,40.39566666666666,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
758,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_Default_EV,13.51074795993045,17216.66,35000.0,49.19045714285714,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
763,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.4915601017139855,1114.32,2500.0,44.572799999999994,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
764,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.397743637412787,862.79,2000.0,43.1395,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
765,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.712315711164847,1113.42,2500.0,44.53680000000001,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
766,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.61990109350998,861.65,2000.0,43.0825,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
767,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.055143916337855,1364.79,3000.0,45.493,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
768,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.3998147910181435,1120.02,2500.0,44.8008,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
769,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.337207577861846,868.57,2000.0,43.4285,261.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
403,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Electric_Rickshaw_V8,7.452978700837121,1110.21,2500.0,44.4084,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
404,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Small_Easybike_V12,7.341613315949217,858.87,2000.0,42.9435,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
405,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Easybike_ER-02B,7.888860794056441,1356.61,3000.0,45.22033333333333,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
406,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Electric_Rickshaw_V8,7.4778171108057725,1116.35,2500.0,44.653999999999996,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
407,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Small_Easybike_V12,7.439688826533966,863.16,2000.0,43.157999999999994,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
408,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Easybike_ER-02B,7.578117039371435,1364.02,3000.0,45.46733333333333,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
409,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Electric_Rickshaw_V8,7.762800861820579,1120.4,2500.0,44.816,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
410,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Small_Easybike_V12,7.71859360658098,868.9,2000.0,43.445,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
698,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,0.0,1127.17,2500.0,45.086800000000004,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
699,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,0.9684656946919858,876.44,2000.0,43.822,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
700,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.732597501172357,1225.98,3000.0,40.866,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
701,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.603107202770189,1115.19,2500.0,44.607600000000005,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
702,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.747813005787321,862.68,2000.0,43.134,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
703,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.798577124517442,1225.42,3000.0,40.84733333333334,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
704,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.4936958388146016,1120.8,2500.0,44.832,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
705,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.503962133517489,868.7,2000.0,43.435,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
759,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_1_Easybike_ER-02B,13.829941680980847,1198.89,3000.0,39.963,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
760,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_Default_EV,13.866188909718767,17202.79,35000.0,49.150828571428576,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
770,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.532785890712403,1109.27,2500.0,44.3708,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
771,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.776325743151829,856.37,2000.0,42.8185,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
772,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.409052142612636,1109.87,2500.0,44.3948,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
773,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.438862840733491,857.52,2000.0,42.876,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
774,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.383774267561606,1358.75,3000.0,45.29166666666667,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
775,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.59317466404289,1114.31,2500.0,44.572399999999995,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
776,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.443843492045999,863.35,2000.0,43.167500000000004,271.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
611,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Electric_Rickshaw_V8,7.4948032573750245,1105.24,2500.0,44.2096,281.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
612,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Small_Easybike_V12,7.61651214116253,852.99,2000.0,42.6495,281.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
613,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Easybike_ER-02B,7.510828555774211,1353.33,3000.0,45.111,281.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
